CustomerID,Age,Gender,Region,PlanType,MonthlyCharges,TenureMonths,SupportTickets,AvgMonthlyUsageHours,ContractType,PaymentMethod,AutoPay,SatisfactionScore,LastLoginDays,ReferralCount,DeviceCount,Churn
C1666,41,Female,South,Standard,32.27,3,4,33.7,Monthly,Card,Yes,5,17,0,2,1
C1667,29,Male,West,Basic,29.11,21,5,,Quarterly,UPI,No,7,8,0,2,0
C1668,45,Female,South,Standard,44.62,22,6,48.4,Monthly,Card,Yes,3,11,1,2,0
C1669,29,Male,North,Basic,__15.36__,23,__7__,44.9,Yearly,Card,Yes,5,10,5,3,0
C1670,18,Female,South,Basic,18.71,23,5,41,Monthly,Card,Yes,3,7,0,2,0
C1671,24,Male,West,__value__,16.15,9,4,27,Monthly,Cash,No,4,9,1,2,1
C1672,47,Female,East,Basic,25,5,6,52,Yearly,UPI,Yes,unknown,1,0,1,0
C1673,unknown,Female,East,Premium,80.98,30,5,62.6,Yearly,Bank Transfer,Yes,1,0,3,3,0
C1674,20,Male,East,Premium,78.11,7,NaN,34.1,Quarterly,Card,Yes,3,4,,2,1
C1675,21,Non-binary,West,Standard,,5,4,35.6,Yearly,__value__,No,5,17,0,3,0
C1676,29,Female,South,Standard,58.06,37,1,45.8,Yearly,UPI,No,"""""",__10__,0,2,0
C1677,39,Female,East,Premium,73.75,19,1,49.3,Monthly,UPI,No,4,0,1,3,1
C1678,33,Female,South,Basic,9.28,4,2,54.4,Quarterly,Card,Yes,2,0,1,4,0
C1679,33,Female,North,Premium,73.1,21,3,59.8,Yearly,Card,Yes,7,0,3,3,0
C1680,30,Female,North,Standard,51.18,14,4,51.7,Monthly,Cash,No,"""""",8,1,1,0
C1681,23,Non-binary,East,Standard,,21,4,34.4,Monthly,Cash,No,4,21,1,1,0
C1682,41,Female,South,Standard,47.8,1,1,35.7,Quarterly,Bank Transfer,No,5,0,1,1,0
C1683,31,Male,West,Basic,12.65,25,4,48.6,Yearly,UPI,Yes,5,4,0,1,0
C1684,36,Male,East,Premium,61.97,6,0,47.4,Monthly,Card,Yes,5,1,3,2,0
C1685,49,Female,South,Standard,31.39,15,2,53.5,,UPI,Yes,6,1,2,2,0
C1686,22,Male,South,Premium,63.93,10,3,57.4,Monthly,Bank Transfer,Yes,3,2,3,5,0
C1687,37,Male,North,Basic,25.37,3,6,31.7,Yearly,__value__,Yes,6,11,1,2,0
C1688,52,Female,East,Basic,__15.62__,41,6,25.5,Yearly,Card,Yes,4,6,2,1,0
C1689,39,Male,West,Standard,56.28,2,3,45.8,Yearly,Cash,Yes,9,9,2,4,0
C1690,"""""",Male,West,Basic,31.55,22,6,33.1,Monthly,Card,No,2,16,3,2,1
C1691,35,Female,West,1,23.92,10,5,37.2,Quarterly,Bank Transfer,Yes,6,8,0,2,0
C1692,18,Male,East,Basic,22.92,7,3,37.1,Yearly,Bank Transfer,Yes,2,18,0,3,0
C1693,18,Female,Central,Basic,26.27,1,8,30.6,Monthly,Card,Yes,3,25,2,1,1
C1694,29,Male,West,Standard,__40.71__,9,2,54.9,Monthly,Bank Transfer,No,5,3,1,1,0
C1695,18,Female,Central,Basic,8.5,72,5,27.1,Monthly,Bank Transfer,Yes,8,0,1,1,1
C1696,27,Female,East,Standard,34.24,19,0,44.7,Monthly,Bank Transfer,Yes,6,0,2,"""""",0
C1697,18,Female,Central,Standard,30.04,72,0,53.4,Monthly,Card,Yes,3,4,0,3,0
C1698,47,Female,West,Standard,39.3,2,0,35,3,Card,Yes,6,8,0,1,0
C1699,45,Female,Central,Basic,17.88,18,2,47,Monthly,UPI,Yes,1,4,0,2,1
C1700,39,Female,South,Basic,8.5,5,2,53.1,Monthly,Bank Transfer,Yes,4,13,0,1,1
C1701,43,Male,East,3,78.78,7,0,68.5,Yearly,Card,No,4,4,4,4,0
C1702,44,Female,West,1,9.35,13,6,48.5,Monthly,Card,No,4,7,1,3,1
C1703,29,Male,Central,Basic,14.79,50,7,39.1,Yearly,Card,Yes,1,1,0,3,0
C1704,26,N/A,South,Basic,24.22,14,5,34.6,Monthly,Bank Transfer,Yes,4,12,1,2,1
C1705,39,Male,West,Standard,41.36,34,3,39.2,Monthly,Card,1,6,"""""",3,2,0
C1706,51,Male,North,Standard,29.38,11,1,22.6,Yearly,Card,Yes,5,4,0,3,0
C1707,18,Male,East,,12.98,9,4,53.5,Yearly,UPI,Yes,6,14,1,1,0
C1708,36,Male,North,Basic,28.03,12,3,43.4,Monthly,Cash,No,8,0,2,2,0
C1709,23,,North,Standard,31.25,6,1,41.2,Monthly,Card,No,7,0,0,1,0
C1710,44,Female,East,Premium,61.73,9,0,41.6,Yearly,UPI,Yes,4,,NaN,5,0
C1711,41,Female,Central,1,19.68,52,7,40.2,Monthly,unknown,No,5,1,1,3,0
C1712,48,Male,West,Basic,9.53,9,8,40.2,Yearly,UPI,No,2,21,1,1,1
C1713,42,Female,East,Standard,42.51,9,1,47,Yearly,Bank Transfer,No,5,7,3,3,0
C1714,44,Male,East,Standard,66.63,16,4,34.6,Monthly,Cash,Yes,5,13,0,1,1
C1715,43,Non-binary,North,Basic,28.38,9,5,52.2,Yearly,Card,No,4,2,0,3,0
C1716,54,Male,,Standard,49.96,19,1,60.3,,Card,Yes,6,2,0,3,0
C1717,27,Female,Central,Premium,76.52,17,0,unknown,Monthly,UPI,1,7,0,5,4,0
C1718,41,Female,South,Standard,42.08,7,4,32.9,Yearly,UPI,No,5,12,1,2,0
C1719,33,Male,North,Basic,unknown,1,6,36.4,Monthly,Cash,No,2,28,0,2,1
C1720,32,Female,West,Premium,69.22,47,1,58.4,Quarterly,Card,No,7,0,2,4,1
C1721,40,Female,Central,Standard,40.96,9,0,47.8,Quarterly,UPI,No,4,0,0,2,0
C1722,58,Female,South,1,14.14,13,4,16.1,Monthly,UPI,Yes,3,20,3,1,1
C1723,21,Female,West,Standard,30.9,20,2,45.9,Yearly,Card,Yes,7,0,0,2,0
C1724,38,Male,North,Standard,42.18,5,0,55.6,Monthly,UPI,Yes,5,12,1,1,0
C1725,50,Male,West,Basic,8.69,17,,29.7,Monthly,Card,No,3,4,4,3,0
C1726,38,,North,Standard,53.74,72,0,NaN,Yearly,Card,Yes,9,0,0,3,0
C1727,38,Female,North,Standard,41.91,25,"""""",46.1,Monthly,Card,0,5,12,0,3,0
C1728,30,Male,South,Basic,17.61,21,4,38.9,Yearly,Bank Transfer,Yes,9,2,0,1,0
C1729,50,Female,West,Standard,33.97,4,2,NaN,Monthly,Card,Yes,3,0,0,2,0
C1730,18,Male,East,Standard,50.97,2,6,65.5,Yearly,Bank Transfer,Yes,6,21,1,1,0
C1731,39,Male,South,Premium,71.34,4,0,63.7,Quarterly,Bank Transfer,1,5,4,0,"""""",0
C1732,28,Female,South,Basic,19.5,16,7,46.2,1,Card,Yes,3,5,2,1,0
C1733,32,,Central,Basic,19.05,16,2,32.1,Monthly,UPI,__value__,4,25,0,2,0
C1734,18,Male,West,Standard,40.29,24,1,43.9,Yearly,Card,Yes,8,0,1,2,0
C1735,50,unknown,East,Basic,19.58,8,3,24.2,Monthly,Bank Transfer,Yes,7,0,0,1,1
C1736,49,Female,North,Standard,37.08,6,1,46.9,Monthly,Card,No,8,2,2,2,0
C1737,33,Male,,Basic,27.47,20,0,27.6,Monthly,Card,Yes,8,0,0,1,0
C1738,20,Male,South,Basic,11.54,11,4,37.1,Monthly,Card,Yes,5,9,0,1,0
C1739,24,__value__,North,Basic,25.25,9,2,35.4,Monthly,N/A,No,4,6,1,2,0
C1740,,Male,East,Premium,65.02,15,0,53.4,3,UPI,No,9,2,2,2,0
C1741,31,Male,East,Standard,37.63,7,1,47.5,1,Card,No,7,0,2,3,0
C1742,52,Male,Central,Standard,47.11,26,2,52.2,Monthly,Bank Transfer,No,5,"""""",0,2,0
C1743,48,Female,Central,Standard,46.67,23,5,NaN,Monthly,Card,Yes,6,,2,3,0
C1744,32,Female,South,Standard,37.22,21,4,30,Monthly,Bank Transfer,No,1,0,1,2,0
C1745,51,Female,West,Basic,NaN,10,__6__,33.7,Monthly,Bank Transfer,No,3,21,1,1,1
C1746,36,Male,West,Basic,37.14,16,8,40.5,Monthly,UPI,Yes,4,18,0,1,1
C1747,27,Female,Central,Basic,14.02,3,6,46.4,Monthly,Card,No,4,4,2,2,0
C1748,37,Female,East,Basic,"""13.96""",22,4,35.5,Yearly,Bank Transfer,Yes,3,,3,2,0
C1749,,Female,East,Standard,59.96,10,5,33.9,Quarterly,Bank Transfer,Yes,5,14,0,2,0
C1750,25,Male,West,Standard,41.65,15,2,44.3,Monthly,Bank Transfer,Yes,7,5,0,4,0
C1751,__18__,Male,Central,2,39,33,0,50.2,Yearly,Card,No,10,21,2,4,0
C1752,33,Female,Central,Premium,68.75,1,2,43.3,Monthly,Card,Yes,3,0,2,3,0
C1753,25,Male,East,Standard,36.47,12,4,38.9,Monthly,UPI,No,6,14,0,1,0
C1754,51,Female,North,3,72.92,3,0,74.6,Monthly,Card,Yes,5,12,2,3,0
C1755,,Female,North,1,26.35,13,2,"""35.3""",Quarterly,Card,No,7,1,3,2,0
C1756,35,unknown,West,Standard,31.65,36,0,35.1,Quarterly,Cash,No,10,0,2,2,0
C1757,23,Female,East,Premium,75.89,3,0,65.8,Yearly,UPI,Yes,7,3,2,2,0
C1758,27,Male,Central,Basic,14.34,1,5,55.3,Quarterly,Cash,No,6,8,0,2,0
C1759,50,Female,East,1,11.14,35,7,43.2,Yearly,Card,Yes,2,23,0,3,0
C1760,27,Female,West,Basic,20.23,29,5,50.8,unknown,Bank Transfer,No,1,9,0,1,0
C1761,22,Female,West,unknown,20.58,35,1,47.4,Yearly,Bank Transfer,Yes,9,0,0,3,0
C1762,38,Male,South,Basic,24.71,11,3,23.8,Yearly,Bank Transfer,Yes,8,0,2,2,0
C1763,28,Female,West,Standard,,3,3,57.7,Monthly,Card,No,3,18,0,4,1
C1764,38,Male,South,Premium,62.15,21,1,58.3,__value__,Card,No,5,7,1,3,0
C1765,42,Male,East,Standard,43.45,2,0,49,Yearly,Bank Transfer,,7,11,0,3,0
C1766,38,Male,East,Basic,19.86,NaN,3,65.4,Yearly,Bank Transfer,No,6,4,2,3,0
C1767,34,Female,West,Standard,38.98,26,4,42,Monthly,UPI,Yes,6,21,unknown,2,0
C1768,36,Male,East,Standard,40.21,22,2,42.5,Monthly,Card,No,,12,2,3,0
C1769,25,Female,Central,2,46.08,,3,37.7,,Bank Transfer,No,6,19,3,3,0
C1770,43,Female,South,Standard,42.91,9,0,24.8,Monthly,Cash,No,5,2,0,1,0
C1771,29,,North,Standard,47.15,17,0,52.8,Monthly,UPI,Yes,6,5,2,2,0
C1772,36,Male,Central,Standard,53,4,3,45.8,Monthly,Bank Transfer,No,5,0,0,1,0
C1773,36,Female,Central,Basic,unknown,1,4,43.1,Monthly,Card,Yes,7,0,1,2,0
C1774,19,Male,North,Basic,21.04,18,3,57.3,Monthly,Bank Transfer,Yes,4,6,0,2,0
C1775,20,Female,North,Premium,73.57,4,4,50.9,Yearly,Card,No,4,21,4,5,0
C1776,51,Female,North,Standard,42.85,40,4,37.4,Quarterly,Card,No,3,13,1,3,0
C1777,23,Female,North,Standard,"""43.93""",30,1,33.4,Monthly,Bank Transfer,No,8,2,3,3,0
C1778,18,Female,South,Basic,23.17,2,"""""",33.6,Yearly,UPI,No,8,13,1,2,0
C1779,25,Male,Central,Premium,88.45,1,0,65.4,Monthly,Card,Yes,5,0,0,3,0
C1780,51,Female,South,Standard,30.87,14,5,27.2,Yearly,Cash,Yes,4,6,0,3,0
C1781,35,Female,North,Premium,75.9,15,2,55.7,Monthly,Cash,Yes,8,4,2,2,0
C1782,42,Female,North,Standard,44.94,2,2,38.1,Monthly,Bank Transfer,Yes,4,16,0,3,0
C1783,35,Male,North,Basic,21.21,47,5,40.6,Quarterly,Card,Yes,2,5,0,2,1
C1784,31,Female,South,N/A,47.39,18,2,41.8,Quarterly,Bank Transfer,No,4,16,0,1,0
C1785,31,Female,South,Premium,63.94,10,0,43.7,Monthly,Card,No,7,7,0,2,0
C1786,"""""",Male,North,Standard,53.55,3,2,34,Monthly,Cash,No,6,4,1,2,0
C1787,39,Male,West,Premium,64.19,29,0,62.8,Yearly,Bank Transfer,Yes,9,6,0,4,0
C1788,31,Male,West,Basic,26.47,20,5,28.1,Quarterly,Card,Yes,4,23,1,2,0
C1789,40,Male,North,Standard,,,2,44.1,2,Bank Transfer,Yes,5,22,0,4,0
C1790,55,Male,North,Premium,85.92,14,3,32.5,Yearly,Card,No,8,0,1,2,0
C1791,38,Male,Central,Standard,39.1,13,3,60.9,Monthly,,No,4,0,3,2,0
C1792,50,Male,East,Standard,54.67,"""""",1,36.7,Monthly,Card,Yes,7,6,3,1,0
C1793,32,Female,North,Premium,73.9,30,0,57.1,Quarterly,Bank Transfer,Yes,5,5,0,2,0
C1794,23,Male,West,Premium,76.15,,NaN,NaN,Monthly,Bank Transfer,Yes,5,0,3,5,0
C1795,18,Male,Central,Standard,48.37,18,0,34.7,Monthly,Bank Transfer,Yes,6,8,0,2,0
C1796,36,Female,South,Standard,45.9,16,1,34.6,Yearly,__value__,No,9,0,1,1,0
C1797,51,Male,South,Standard,41.2,1,3,48.5,Yearly,Card,Yes,4,5,1,1,0
C1798,60,Male,West,Basic,8.5,3,8,29.5,Monthly,Cash,Yes,2,13,0,2,1
C1799,38,Male,South,Standard,49.76,47,2,45.1,Yearly,Cash,Yes,8,0,2,1,0
C1800,32,Male,East,Standard,38.42,36,2,36.6,Quarterly,Card,No,2,6,0,1,0
C1801,47,Male,East,Basic,20.36,36,4,50.7,Monthly,Bank Transfer,0,4,17,3,3,0
C1802,27,Male,South,Premium,73.99,14,0,51.1,Monthly,Cash,0,5,0,"""""",3,0
C1803,42,Male,Central,Premium,83.43,11,3,54.7,Monthly,Bank Transfer,No,6,18,0,2,1
C1804,34,Male,South,Premium,59.08,5,0,58.4,Monthly,Card,No,9,0,2,3,0
C1805,31,Male,South,Standard,28.74,25,5,38.7,Monthly,Bank Transfer,No,3,13,0,4,0
C1806,43,Female,South,Basic,"""18.23""",19,6,23.5,Yearly,Bank Transfer,1,5,31,2,4,0
C1807,44,Female,North,Basic,__8.5__,8,4,49.7,2,Card,No,5,4,0,1,0
C1808,23,Male,North,Basic,33.08,4,5,59.4,Yearly,Card,Yes,7,5,0,1,0
C1809,26,Female,West,,__37.84__,7,4,48.6,Quarterly,UPI,Yes,5,2,1,1,0
C1810,23,Female,East,Basic,"""""",1,6,38.5,Quarterly,UPI,No,1,24,1,3,1
C1811,52,Male,Central,Basic,23.25,14,7,34.4,Monthly,UPI,No,3,28,3,2,1
C1812,52,Male,North,Standard,25.06,1,0,38.7,Monthly,Card,No,7,26,0,2,0
C1813,34,Male,West,Basic,"""8.67""",5,3,52.2,1,UPI,Yes,5,9,0,1,0
C1814,39,Female,South,Basic,26.67,12,7,51.9,Monthly,Bank Transfer,Yes,7,13,0,3,0
C1815,18,Female,East,Basic,22.14,13,2,35.2,1,Card,No,,19,0,1,0
C1816,28,Male,East,Premium,68.63,57,2,57.7,Monthly,Card,Yes,4,13,1,2,0
C1817,48,Female,Central,Standard,45.32,13,2,37.2,Quarterly,Card,Yes,5,2,0,4,0
C1818,34,Male,South,Basic,11.19,30,7,51.9,Yearly,UPI,Yes,7,12,0,2,0
C1819,41,Female,South,Standard,35.19,2,5,70.6,Yearly,Card,No,5,18,1,1,0
C1820,__37__,Male,South,Premium,unknown,2,1,52.8,Quarterly,Bank Transfer,Yes,4,2,2,3,0
C1821,18,Male,South,Premium,77.39,8,1,56.3,Yearly,Card,No,,13,2,2,0
C1822,42,Female,,Basic,8.5,27,2,29.7,Yearly,Bank Transfer,Yes,7,8,1,2,0
C1823,NaN,Male,South,__value__,42.78,72,3,43.5,Yearly,Bank Transfer,Yes,3,0,0,1,0
C1824,22,Male,East,Basic,12.31,3,2,34.3,Yearly,Card,Yes,6,2,0,3,0
C1825,40,Male,West,Premium,83.33,18,0,56.3,Yearly,UPI,No,9,3,unknown,4,0
C1826,40,Male,Central,Premium,72.97,12,5,57.2,Monthly,Card,Yes,6,23,3,3,0
C1827,27,Female,North,Basic,__13.35__,14,5,unknown,Yearly,Bank Transfer,Yes,4,4,2,1,0
C1828,45,Male,West,Basic,8.5,__4__,2,__41.8__,Quarterly,Card,No,3,0,3,3,0
C1829,18,Male,South,Standard,47.75,16,0,55,Monthly,Card,Yes,9,0,1,4,0
C1830,47,Female,South,Premium,73.38,6,1,50.2,Monthly,UPI,Yes,7,0,0,2,1
C1831,29,Male,South,Basic,9.49,5,8,43.5,Monthly,Bank Transfer,Yes,2,33,0,1,1
C1832,32,Male,North,Premium,70.14,13,4,69.7,Monthly,Bank Transfer,No,4,0,1,4,1
C1833,42,Female,Central,Premium,70.99,28,6,46.9,Monthly,Card,No,1,18,3,3,1
C1834,25,Female,South,Premium,81.23,14,5,56.2,Monthly,Bank Transfer,Yes,1,24,1,4,1
C1835,35,Male,North,Basic,14.47,10,6,46.6,Yearly,Bank Transfer,Yes,6,14,0,2,0
C1836,36,Female,East,Standard,35.66,15,1,25,Quarterly,UPI,Yes,5,3,0,4,0
C1837,40,Female,South,Basic,15.78,25,5,30.9,Quarterly,Card,No,5,6,0,3,0
C1838,37,Female,South,Standard,23.8,2,2,44.1,Monthly,UPI,Yes,5,2,0,3,0
C1839,37,Male,North,Premium,73.13,2,5,48.4,Monthly,Bank Transfer,1,4,25,2,2,1
C1840,40,Female,West,Standard,"""""",__30__,0,50.6,Monthly,Bank Transfer,No,8,0,1,1,0
C1841,29,Female,,Standard,38.83,10,3,36.2,Monthly,Card,Yes,4,3,3,1,1
C1842,34,Male,unknown,Basic,27.68,25,2,__43.5__,Monthly,Card,No,7,0,0,1,0
C1843,34,Female,unknown,Basic,22.76,25,3,45.6,Monthly,Card,No,4,0,0,1,0
C1844,30,Male,North,Basic,18.77,62,4,4.4,Yearly,UPI,No,4,4,0,2,0
C1845,37,Male,North,Premium,NaN,23,0,,Monthly,UPI,Yes,6,1,5,3,0
C1846,25,,North,Basic,21.03,23,4,56.7,Monthly,Cash,No,5,25,3,1,0
C1847,34,Female,East,Basic,24.17,23,2,24,Monthly,UPI,No,6,0,1,2,0
C1848,43,Female,East,Premium,83.64,20,0,47.7,Quarterly,Card,Yes,8,0,0,1,0
C1849,41,Female,North,Premium,unknown,37,7,45.3,Quarterly,Bank Transfer,No,5,16,4,4,1
C1850,42,Male,West,Basic,17.72,9,1,18.5,,UPI,1,7,0,1,1,0
C1851,45,Female,Central,Premium,68.37,36,2,24.5,Monthly,Bank Transfer,No,4,4,0,1,0
C1852,49,Female,North,Standard,42.27,8,4,63.5,Monthly,UPI,No,4,10,3,2,0
C1853,23,Female,West,Standard,37.37,1,0,39.3,Quarterly,Card,No,8,0,1,2,0
C1854,"""""",Male,North,Standard,__30.12__,1,5,,Quarterly,Card,No,1,2,0,2,1
C1855,39,Female,West,Premium,65.34,22,0,62,Quarterly,Card,Yes,8,0,7,5,0
C1856,38,Female,West,Standard,"""51.44""",7,0,46.1,Quarterly,Bank Transfer,Yes,8,0,1,1,0
C1857,34,Female,East,Standard,45.91,2,1,38,1,Cash,Yes,4,9,2,1,1
C1858,34,Male,South,Standard,45.69,4,0,22.6,Monthly,Card,No,4,0,0,4,0
C1859,29,Female,North,Premium,77.07,12,2,45.1,Yearly,UPI,Yes,8,10,3,4,0
C1860,36,Male,Central,Basic,10.34,26,0,27.7,Monthly,UPI,No,8,0,3,2,0
C1861,41,Male,East,Basic,26.75,14,3,50,3,UPI,Yes,NaN,18,2,2,0
C1862,44,Male,North,Basic,30.28,5,1,45.1,Quarterly,UPI,Yes,5,0,0,1,0
C1863,40,Male,South,,"""26.34""",26,3,27.1,Monthly,UPI,Yes,5,15,1,2,0
C1864,23,Female,East,Standard,42.83,11,0,31.2,Quarterly,Card,No,5,0,0,2,0
C1865,49,Male,East,Premium,67.79,8,0,73.7,,Card,No,5,2,1,3,0
C1866,29,Female,West,Basic,29.33,63,7,37.9,Monthly,Bank Transfer,Yes,5,3,0,1,0
C1867,39,Female,West,Premium,83.69,21,0,53.1,Monthly,UPI,Yes,8,10,1,4,0
C1868,56,Female,North,Basic,14.79,,1,50.6,Quarterly,Bank Transfer,No,6,0,0,3,0
C1869,18,Female,Central,Standard,44.93,11,3,52.6,2,Card,No,5,16,0,,0
C1870,42,Female,West,Basic,23.81,,4,54.8,Yearly,Card,No,2,0,__0__,2,0
C1871,29,Male,West,Standard,53.94,20,2,53.2,Monthly,Card,Yes,5,1,0,1,0
C1872,47,Male,South,Basic,15.12,9,5,33.6,Quarterly,Card,0,,31,0,2,0
C1873,51,Male,North,Standard,46.74,1,4,41.9,Monthly,UPI,No,4,6,1,2,1
C1874,47,Female,Central,Standard,38,4,0,44,Monthly,Cash,Yes,10,0,2,1,0
C1875,38,Male,East,Standard,45.42,15,4,41.9,Monthly,Card,Yes,2,16,0,4,0
C1876,26,Female,Central,Premium,55.5,25,3,27.5,Monthly,Bank Transfer,Yes,4,0,0,5,0
C1877,18,Male,West,Standard,47.06,17,4,34.6,1,Bank Transfer,Yes,4,12,1,1,0
C1878,"""""",Female,North,Basic,17.83,1,7,28.1,Yearly,Card,Yes,2,11,0,2,0
C1879,37,Male,East,Basic,24.05,3,6,25.4,Monthly,UPI,Yes,5,19,2,2,1
C1880,29,Male,East,Standard,36.56,2,0,43.2,Monthly,Bank Transfer,No,9,12,2,2,0
C1881,__38__,Female,Central,Premium,"""72.78""",10,1,63.2,Yearly,UPI,No,6,0,2,3,0
C1882,33,Female,South,Basic,24.57,3,1,37,Quarterly,Card,No,4,7,4,3,0
C1883,25,Male,Central,Basic,__31.33__,72,5,38,Yearly,UPI,No,7,5,2,2,0
C1884,54,Female,Central,Standard,34.54,16,2,51.8,Yearly,Card,No,5,16,0,1,0
C1885,44,Female,North,Standard,32.92,,0,42.6,Monthly,Bank Transfer,No,9,11,1,1,0
C1886,51,,East,Basic,8.5,46,4,26.8,Monthly,Cash,Yes,5,0,1,3,0
C1887,46,Female,East,Basic,25.71,1,6,"""40.1""",Yearly,Card,No,2,18,0,2,1
C1888,26,Male,South,Premium,72.98,29,2,36,Quarterly,UPI,No,3,0,3,3,0
C1889,41,Female,North,Premium,77.14,2,3,56,Quarterly,UPI,No,6,0,0,2,1
C1890,46,Female,Central,Standard,44.58,16,2,39.5,Yearly,Card,No,7,0,0,2,0
C1891,20,Male,North,Premium,65.49,__22__,0,43.4,Monthly,Bank Transfer,No,5,__8__,2,3,1
C1892,"""""",Female,West,Premium,83.2,27,6,44.2,Yearly,Card,No,6,0,3,2,0
C1893,__31__,Male,Central,3,75.01,6,0,50.6,Quarterly,Card,No,9,2,3,3,0
C1894,25,Male,West,Basic,17.92,10,3,36.9,Quarterly,Bank Transfer,No,4,8,0,3,0
C1895,31,Female,East,Standard,53.13,11,4,28.7,Yearly,Card,No,4,0,0,3,0
C1896,49,Male,North,Basic,23.55,51,7,37.6,Monthly,Bank Transfer,Yes,6,6,0,3,0
C1897,65,Non-binary,West,Basic,19.87,30,6,39.3,Yearly,Card,No,3,9,1,1,0
C1898,33,Female,Central,Premium,93.9,72,1,42.5,Monthly,Card,Yes,7,0,2,2,0
C1899,53,Female,South,Basic,9.03,23,5,45.7,Monthly,Card,Yes,5,1,3,3,0
C1900,21,Female,North,Standard,40.43,3,2,40.5,Yearly,Card,Yes,6,1,1,2,0
C1901,26,Male,East,Standard,41.27,32,2,57.6,1,Card,No,7,10,3,1,0
C1902,56,Male,North,Premium,66.59,6,1,35.1,Monthly,Card,No,8,0,3,5,0
C1903,43,Male,West,Standard,56.54,15,1,33.1,Yearly,Card,Yes,8,NaN,3,3,0
C1904,52,Female,Central,Basic,8.5,1,8,44.4,Monthly,UPI,Yes,,37,0,2,1
C1905,43,Male,West,Standard,30.8,6,4,37.5,Monthly,Card,No,1,"""""",2,3,0
C1906,39,Male,South,Basic,13.94,7,4,44.6,Monthly,Bank Transfer,Yes,5,13,2,2,0
C1907,39,Male,West,Basic,30.96,72,2,46,Monthly,Card,Yes,7,2,0,2,0
C1908,32,Female,North,Standard,41.99,7,5,50,Monthly,UPI,Yes,3,11,1,1,1
C1909,50,Female,East,Standard,48.58,51,1,69.1,Monthly,Bank Transfer,Yes,6,0,2,2,0
C1910,44,Male,West,Basic,12.19,49,5,55.2,Quarterly,Bank Transfer,No,3,0,1,3,0
C1911,26,Female,Central,Standard,37.75,2,2,23.3,Yearly,Card,Yes,,2,0,1,0
C1912,26,Male,Central,Standard,39.37,2,4,35.6,1,UPI,No,5,9,0,2,0
C1913,39,unknown,Central,Basic,26.4,42,4,39.3,Yearly,Card,Yes,7,20,0,3,0
C1914,28,Male,North,Premium,77.48,24,5,37.1,Monthly,UPI,Yes,3,20,2,3,1
C1915,38,Female,East,Standard,49.76,1,4,38.8,Quarterly,Card,No,5,8,3,2,0
C1916,47,Female,Central,Standard,49.56,58,3,53.3,Monthly,Bank Transfer,Yes,5,0,1,4,0
C1917,35,Female,West,Standard,34.56,20,4,43.5,2,Card,No,,4,1,2,0
C1918,33,Female,East,Standard,"""70.7""",72,6,__56.1__,Quarterly,Cash,No,3,8,0,2,0
C1919,36,Female,West,Standard,33.02,1,0,35.6,Monthly,Card,No,6,4,0,2,0
C1920,18,Female,East,Standard,59.71,6,3,44.9,Quarterly,Card,Yes,5,"""""",2,2,0
C1921,41,Male,West,Standard,49.25,9,3,60,Monthly,Card,No,6,12,0,1,1
C1922,42,Female,Central,Premium,65.63,4,3,32.2,Monthly,Bank Transfer,__value__,6,0,4,5,1
C1923,43,Male,East,Standard,44.59,1,1,59.7,Monthly,Card,No,6,0,0,2,1
C1924,,Male,West,Standard,22.59,43,2,53.7,Quarterly,Card,No,6,0,2,2,0
C1925,39,Male,West,Standard,53.62,16,0,43.9,1,Cash,No,6,4,1,3,0
C1926,NaN,Male,Central,Premium,86.27,16,1,56.2,Monthly,Card,0,9,12,2,2,0
C1927,32,Female,West,Basic,14.84,3,3,55.5,Monthly,Cash,No,6,25,0,1,1
C1928,48,Male,Central,Standard,40.24,14,0,31.2,Yearly,Card,No,6,12,1,3,0
C1929,58,Female,Central,Basic,14.84,5,4,34.2,Yearly,Card,No,7,12,1,3,0
C1930,19,Female,Central,Basic,24.59,37,5,50.6,Monthly,UPI,Yes,4,20,0,3,1
C1931,27,Female,East,3,83.96,43,4,41,Quarterly,Card,Yes,3,13,3,4,0
C1932,34,Female,West,Basic,32.95,5,3,__34.3__,Monthly,Bank Transfer,No,4,28,5,3,0
C1933,27,Male,Central,Basic,24.99,10,,56.8,Monthly,Card,Yes,6,11,0,1,0
C1934,24,Male,East,Basic,19.4,1,6,35.2,Yearly,UPI,No,NaN,18,0,1,0
C1935,38,Female,West,Basic,27.8,40,7,34.6,Quarterly,Card,No,4,0,2,1,0
C1936,53,Female,South,Premium,,16,1,54.6,Quarterly,UPI,No,6,0,2,3,0
C1937,42,Male,Central,Basic,26.37,38,4,50.7,Yearly,Card,No,3,9,1,3,0
C1938,42,Male,South,Premium,67.72,11,1,46.5,Yearly,Bank Transfer,Yes,,23,4,3,0
C1939,32,Male,West,Basic,10.43,10,3,39.5,Yearly,Card,,7,0,0,1,0
C1940,46,Male,North,Premium,,16,3,62.4,Monthly,Bank Transfer,__value__,9,0,5,5,0
C1941,48,Female,West,Basic,13.14,45,0,41,Monthly,Card,Yes,unknown,0,0,1,0
C1942,34,Male,West,Standard,43.02,26,1,,Monthly,Card,No,6,0,0,2,0
C1943,18,Female,North,Premium,81.57,38,0,45.4,Monthly,Bank Transfer,Yes,8,0,3,3,0
C1944,18,Male,North,2,56.91,25,0,55.7,Yearly,Cash,No,9,0,0,1,0
